Valores
598457
633574
632749
478097
507744
569707
622393
561245
651917
622345
507527
499253
570175
506943
473874
622327
507157
538395
500333
537744
538387
598519
591405
598892
591466
631627
631051
501056
537085
631197
503473
538268
499064
630820
538271
560143
507752
538156
537528
631276
475928
631389
651927
507106
537771
598499
538195
570277
598910
591292
594994
528721
631512
569682
507190
540027
567460
598331
507461
475444
631048
537841
599066
570407
598571
631459
529359
569895
538290
528659
560154
587509
598780
598935
507665
529276
507193
538108
600907
537801
570105
507248
520831
482021
594971
507512
538362
476259
599063
618594
537827
631360
598476
560213
475226
570222
565261
537656
591448
631282
569798
631472
537813
478253
631258
574982
538316
570416
537354
509847
569698
569897
560099
568539
507090
631027
630767
570254
599186
631159
560139
622395
570144
499222
476146
507056
633529
507230
569831
478073
508266
631484
622366
599151
598922
600821
507515
630806
569734
507359
569951
561241
507127
540105
507368
537767
600906
631433
631419
537484
528326
582770
631253
507459
567452
570088
528660
631057
633607
503437
570301
598790
476242
631669
538291
565294
475396
507015
622643
475116
630812
507134
569842
475301
598932
628642
540104
500318
601705
560174
598227
569744
587534
537543
537644
498725
631498
476201
630821
476144
569666
476169
598431
501049
631283
561180
537550
598903
507476
532786
475964
622313
598270
538184
528304
654092
633490
530790
633547
507270
622389
598411
520828
569926
499115
570305
632955
630847
599037
509732
631053
587529
598565
559582
570162
570134
537709
537623
601853
475158
569857
591432
622361
476147
475205
507280
540076
592444
478108
538991
622318
657261
569896
528748
598844
569979
570492
537670
598478
631486
557336
538109
619987
507206
570077
506922
469419
499123
476081
559572
575672
636193
622250
528727
469393
476262
537724
507482
469442
570102
630822
507161
599043
476015
598395
631345
510168
507323
529233
559609
570124
598261
476184
476222
476246
528702
569819
475971
538332
570188
506946
569718
561184
475365
530702
569773
570355
498735
569945
598546
507295
537806
475423
476120
507881
537340
651849
507632
598292
537729
598249
475215
565292
570359
594979
630857
631664
631180
497557
633726
599080
630973
475441
570813
507385
507487
475663
471156
476118
631001
539338
475248
468904
631156
537540
501039
478007
569686
537266
507698
537570
618593
630936
507567
476229
569660
567437
631384
538318
507159
569946
507614
538360
622332
569805
475240
507601
561222
569706
538339
473894
633601
598962
507824
569658
538312
537769
537796
507711
598528
537220
631204
561152
559579
598375
593933
600954
565305
631287
570812
591286
537087
622360
598564
475162
507815
538074
499231
528720
475385
561305
507640
539039
598559
525144
647689
507240
622391
598941
632758
528293
468901
569719
476103
603175
599182
528645
530334
595010
507196
538277
529319
598782
538374
570204
631638
507111
475219
528291
598307
598973
570171
539102
569749
508263
560161
507153
468943
478130
498977
476173
530838
569679
528742
600975
598498
529320
537766
598668
496649
631185
651932
561302
636900
503427
538269
478735
560242
569890
499058
538578
630949
537348
570210
631751
598530
588099
530744
537844
508278
507571
570339
570353
468741
507238
560176
499131
537659
538229
500339
594961
592347
570133
476009
539030
630783
568655
475952
482024
598364
537830
498722
507475
475936
622202
569644
598710
582775
507007
630900
650115
537578
600862
537535
598258
631162
622335
528637
498707
589240
498993
507621
631311
469040
598685
570340
475279
599114
539190
569912
477912
507489
507374
598700
560267
598833
529323
537580
570123
537720
507645
507508
471260
631099
598663
632718
507046
568228
598916
598810
537483
598351
475992
507233
506937
507318
478029
606640
631046
476239
507470
591449
537654
598540
499012
570179
596371
507138
476065
537822
561199
526516
538581
560109
497250
476032
477988
529281
507050
596370
631031
475252
598255
598746
503419
471151
538023
538187
507276
475331
651929
598343
538169
537573
507706
476263
630955
507031
622270
537662
591308
499033
603172
631273
570169
599100
631346
567435
528716
507659
538104
569976
598320
537345
500331
538158
507801
530713
631629
507367
631295
507000
569983
631301
538336
507432
569029
652197
570299
598396
631349
600876
622388
538249
538341
475286
468727
631281
475400
507428
601710
507870
530322
630855
478707
493703
475287
591454
599090
632751
598954
476077
507136
651928
592541
507838
509339
509343
537680
530715
600836
529258
538298
538036
560163
598338
506999
633504
507245
475224
631333
537805
565782
475263
537525
569939
569616
561192
631314
528707
539921
475314
507651
600563
476171
476092
631133
569705
475135
560151
530722
598354
636911
569843
570495
631252
630763
469053
468729
630785
475962
625947
600868
510157
537082
509338
570172
537634
559555
538334
538211
539923
598246
592328
476114
630804
631365
538087
561227
507310
538212
598547
507027
630912
630819
601701
622283
537730
570631
560175
598671
630982
537563
500329
475455
598938
507396
596620
598339
569938
507383
560212
537705
631195
631339
476282
507109
595009
475929
598244
503435
598543
538220
507039
476248
476267
537740
538204
591381
557963
507181
538022
630932
537545
475975
570346
476159
570192
468918
570367
511036
499036
631527
528619
633689
538267
537365
538137
569864
537821
507252
569889
633556
509846
631509
475213
569963
570557
570215
528608
598517
598233
598642
468896
592356
596373
499258
631014
507350
507783
596386
594969
569881
537657
569663
631062
503476
476051
631104
569970
591301
528651
478854
598617
475944
511442
528701
476033
498732
632748
631137
475375
537647
598929
528710
528709
507369
476240
476149
630917
473855
499117
575263
475156
570394
507069
528756
499043
538370
630867
468951
631207
600874
477985
596384
470343
476255
630887
537605
631517
569735
507236
598722
473906
481996
478111
630789
479554
538113
507388
538347
570519
538398
475256
507200
507405
530736
569989
478045
627183
570380
528631
538154
598574
568545
570307
538050
598666
476191
598324
475275
476207
600989
636899
598595
506940
538180
475446
631634
475983
509730
575935
530807
478254
560137
600562
628611
538379
622658
537234
598868
507530
560281
627241
538163
631528
630933
530826
539930
475288
491845
560258
598614
530758
508897
569940
476026
538055
630772
631487
507225
537594
476076
537487
475977
507480
537795
507776
476151
561172
622634
530345
600945
497251
475387
507576
631312
538073
560217
601856
598264
633688
507424
569799
598234
598769
630898
476108
570343
628635
560094
598936
475452
570195
630874
591319
537591
622354
469446
501063
622296
569617
598923
507719
631530
471146
570158
569913
469057
622329
529321
598604
537631
598743
619975
496977
529221
528741
598552
570083
570589
628627
507032
537254
525142
528769
595015
569620
598402
569645
633530
475251
631432
570079
631232
479556
560098
475368
507010
570103
538232
560130
478030
631682
598683
475153
468888
470381
478016
570151
507084
525137
475369
510160
474977
631122
537722
631033
478259
537559
630888
560167
598756
631500
633739
570397
471153
538085
631685
631324
630791
507222
631245
570264
569914
651919
569961
510158
622269
537513
631362
507628
499128
507308
511454
560133
598761
507652
476023
622315
560131
630926
475273
622314
598650
537854
570111
537785
599705
528733
507467
601684
475926
615678
568620
538119
476303
569807
500990
568229
632754
631230
476123
528321
569964
469065
476039
537851
507224
631151
476083
478025
528711
633682
498994
598356
569873
478066
538165
598744
538245
636904
475970
528767
630954
599053
596641
475238
570390
569876
476226
471144
528776
631029
538579
537763
561209
598831
569710
569957
507670
538313
591452
507637
475665
598527
569793
507581
596493
622676
507356
594978
500939
507747
475110
630928
567459
539919
507087
529303
475336
594986
631745
528324
538989
601703
570449
475321
631506
499212
528646
631691
599704
569792
470392
570082
560136
588124
507014
529263
538135
631071
507364
537774
560210
470419
475124
622239
596354
630875
630972
582777
510159
633749
628614
559575
574892
630833
538077
476085
507562
569971
537690
530684
538083
569753
538179
475179
631397
598724
570403
500929
570419
630998
598619
476056
537294
603152
568643
598851
530672
529316
622173
507871
537519
538377
631131
654093
599696
537615
594959
598413
598669
569613
631290
537510
529235
615668
528618
538191
622368
476217
528285
469026
631750
627182
618628
499224
507575
475146
631415
559591
598635
633623
507358
568632
473901
538594
598538
569653
475370
570226
476057
598977
538591
565295
507450
631401
570255
632716
570115
526016
601693
475182
537784
476101
630838
570086
537249
470325
476059
477961
500327
622326
598525
624916
476218
631161
570217
570096
569865
469022
591441
622349
471172
598253
631423
538265
507596
470377
622352
511425
631202
528177
538582
538027
507465
598586
591389
507038
631084
478127
599697
473898
475280
598748
507175
540071
603158
619895
507328
473883
511034
598600
592360
630840
569680
631183
528657
475307
598531
598443
602625
631483
630836
569704
596905
509843
569829
622333
559556
469427
539339
537711
598263
570459
538296
473892
471169
570268
633540
570245
470378
599128
596385
632953
598879
631254
569975
537620
507143
572818
631793
600980
633598
476140
478717
622400
475443
631392
507435
600947
570421
601670
537749
537533
568649
478135
569745
469027
478252
478107
469430
507563
478028
561157
507125
565316
507674
651846
538167
468963
476030
498998
587521
631344
468889
537526
540561
470400
559568
622678
596365
560114
538054
537756
538308
507709
631196
476035
507568
631233
603169
532978
470397
475448
475171
618278
598622
478055
508260
568533
528760
507118
538321
501017
601010
631354
475200
507399
591400
500997
631176
591469
537583
507098
537480
598645
631356
537853
598794
603148
621479
598312
475223
492119
476097
636195
501014
631114
598507
468922
537362
507372
501021
476005
468949
631469
632719
538288
475388
499257
587503
541443
528333
538058
561259
537817
507657
476096
631167
598325
633283
528297
538037
538390
499096
511430
570811
598807
599708
538102
495491
560225
528597
503485
631238
470372
633572
631179
631652
598829
587535
529257
598358
591397
591446
633617
630939
598888
507469
622695
633603
499060
596644
596903
538300
598317
509845
475973
591409
598588
476128
560205
569757
560178
507534
569871
598313
631729
600916
507655
528703
479552
622686
627227
569933
475165
528725
636901
570357
475958
529335
622659
507612
475235
631277
475348
529372
537301
631097
598555
619988
560270
601691
598392
499053
499107
654297
538147
476021
627228
630910
537829
598804
633609
538105
538033
528690
507019
477655
507045
633285
530330
506959
529343
631058
598341
538247
476221
595135
507496
569833
560152
594990
569794
475095
528753
538242
631050
475507
630818
560219
622203
589988
537808
537524
630825
569638
507064
476130
528689
507133
530773
591385
528772
600931
622688
631609
569942
476138
560248
470338
507105
476280
631377
630788
633508
506953
475968
470367
499027
473907
569692
631435
530825
476102
537600
631300
539114
482022
622188
476231
622294
631072
538183
630990
538986
599094
569689
470344
591348
567434
528692
475140
560280
469063
475261
633282
627194
507154
631485
570458
598452
501042
499040
537278
591398
631504
507820
622359
537777
537485
507582
631456
468892
537557
606649
599011
631288
478141
600939
599033
631280
503440
631404
606651
529367
538152
631721
630891
622342
507132
591396
528179
615669
596638
559601
538231
538173
606646
630777
598988
507740
499237
499010
499113
598898
509857
470417
537646
507329
507062
475956
529311
600564
537838
560157
622214
540107
569813
569885
650113
600929
498988
478003
528739
569619
631069
491846
631263
560214
570240
475155
569610
631213
507188
528752
539337
631405
631106
539922
476160
506990
598397
539075
570120
560223
507074
630901
569905
500957
468719
630828
507658
591465
507009
475924
633736
559595
631467
622362
631307
633578
500941
569886
599142
631521
631081
598309
538157
476046
569030
538114
470418
631382
475091
478736
631178
470352
540110
633741
499030
569907
475413
507277
499103
538371
598955
633627
598818
538588
598319
528318
537527
633641
507041
598808
569852
630827
507044
598950
592354
469451
631118
476247
